"site_ID","sampling_point","quarter","treeID","species","dead_alive","burnt","charring","distance","bearing","dbh","height","crown_NS","crown_EW","layer","age_class","hollows","hollow_num","hollow_height","hollow_size","ybg_signs","reproductive","leaf_sample","epicormic_sample","bag_ID","comments","plot","gg_pres","n_gg","firesev","elevation","aspect","slope","mid_understory_density","layers","foliagecover","c","total_n","AHMI","cond","et0","hn","rain","vpd","FT","ph","slope.1","TWI","fires","NDVI","climsuit","ASC_O","ASC_SO","x","y","Colour","Gravel","Texture","Ammonium.Nitrogen","Nitrate.Nitrogen","Phosphorus.Colwell","Potassium.Colwell","Sulfur","Organic.Carbon","Conductivity","pH.Level..CaCl2.","pH.Level..H2O.","DTPA.Copper","DTPA.Iron","DTPA.Manganese","DTPA.Zinc","Exc..Aluminium","Exc..Calcium","Exc..Magnesium","Exc..Potassium","Exc..Sodium","Boron.Hot.CaCl2","Total.Nitrogen","Total.Carbon","mean_leaf_n","mean_leaf_c"
"G3F0",4,4,"16","Eucalyptus consideniana","A","burnt","light",7.1,127,14.8,NA,NA,NA,"midstorey","regrowth","absent",0,NA,"","no","no","yes","yes","g3 f0 tree16 e.consi 3","","G3F0",0,0,3,930,40,10,"high",1,70,51.7,2,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",3,1,"9","Eucalyptus consideniana","A","burnt","medium",17.5,162,112.7,54.9,14.8,20.5,"canopy","mature","present",2,18,"<5cm","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",3,2,"10","Eucalyptus consideniana","A","burnt","light",4.4,218,62.9,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",3,3,"11","Olearia argophylla","A","unburnt","",0.9,326,15.3,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",3,3,"12","Eucalyptus denticulata","A","burnt","light",7.9,81,105.5,NA,NA,NA,"canopy","mature","present",2,40,"<5cm","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",2,1,"5","Eucalyptus denticulata","A","burnt","light",7,145,97.1,48.5,13.3,21,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",2,1,"d3","unknown","D","burnt","light",4.2,160,24.4,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",2,4,"8","Olearia argophylla","A","unburnt","",3.7,63,18.1,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",2,4,"d2","unknown","D","unburnt","",3.3,63.5,12.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",2,3,"7","Eucalyptus consideniana","A","burnt","light",5.7,355,23.9,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",2,2,"6","Eucalyptus consideniana","A","burnt","medium",8.2,274,21,NA,NA,NA,"canopy","regrowth","absent",0,NA,"","no","no","yes","yes","G3 F0tree 6e.consideniana 1","","G3F0",0,0,3,930,40,10,"high",1,70,52.6,1.67,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",1,3,"3","Eucalyptus consideniana","A","burnt","medium",21.8,346,68.7,48,17.2,14.6,"canopy","mature","present",1,12,"<5cm","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",1,3,"d1","unknown","D","burnt","deep",12.8,337,9.6,NA,NA,NA,"canopy","regrowth","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",1,4,"4","Eucalyptus consideniana","A","burnt","medium",11.9,74,26.6,17.6,1.5,3.8,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",1,2,"2","Eucalyptus consideniana","A","burnt","light",9.2,228,16,20,3,2,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F0",1,1,"1","Eucalyptus denticulata","A","burnt","deep",8.3,193,136.9,48.6,15.6,18.5,"canopy","over-mature","present",1,11,"<5cm","no","no","no","","","","G3F0",0,0,3,930,40,10,"high",1,70,NA,NA,26.4945774078369,6490,1.62264430522919,32,229,10.0917587280273,30,5.36833333969116,10.4529256820679,7.03527402877808,1,0.529745042324066,0.464498907327652,3,1,148.7730167,-37.2476467,"DKBR",0,1.5,24,27,22,431,10.9,4.72,0.114,4.2,4.8,0.24,281,8.52,0.19,7.59,5.65,1.84,1,0.13,2.6,0.67,11.47,1.7,52.22
"G3F4",10,4,"40","Eucalyptus viminalis","A","burnt","light",13.1,89,36,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",10,4,"d11","unknown","D","unburnt","",4,91.8,7.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",10,3,"39","Eucalyptus viminalis","A","burnt","light",1.8,36,70,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",10,2,"38","Eucalyptus viminalis","A","burnt","light",5.5,310,67.1,NA,NA,NA,"canopy","mature","present",1,18,"<5cm","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",10,2,"d10","unknown","D","burnt","light",1.2,308,6.9,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",10,1,"37","Eucalyptus croajingolensis","A","burnt","deep",3.5,206,36.7,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",10,1,"d","unknown","D","burnt","deep",1.8,237,34.6,NA,NA,NA,"canopy","stag","present",1,12,"<5cm","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",9,4,"36","Eucalyptus viminalis","A","burnt","light",5.7,129,45.1,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",9,3,"35","Eucalyptus croajingolensis","A","burnt","light",1.4,89,43.7,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",9,2,"34","Eucalyptus croajingolensis","A","burnt","light",4.6,329,28.6,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",9,2,"d8","unknown","D","burnt","light",1.3,325,12.6,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",9,1,"33","Eucalyptus croajingolensis","A","burnt","medium",2.5,219,51.3,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",8,4,"32","Eucalyptus croajingolensis","A","burnt","medium",2.8,157,22.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",8,3,"31","Eucalyptus croajingolensis","A","burnt","deep",2,69,30.6,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",8,2,"30","Eucalyptus denticulata","A","burnt","light",4.4,303,108.5,41.3,15.4,13.4,"canopy","mature","present",1,25,"<5cm","no","no","yes","yes","g3 f4 tree 30 e.denticulata 5","","G3F4",1,2,5,837,9,5,"high",1,70,51.8,1.45,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",8,1,"29","Eucalyptus denticulata","A","burnt","light",9,254,22.5,16.2,NA,2.1,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",8,1,"d7","unknown","D","burnt","light",5.1,243,7.4,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",7,4,"28","Eucalyptus croajingolensis","A","burnt","light",3.8,116,32.3,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",7,3,"27","Eucalyptus croajingolensis","A","burnt","medium",9.6,6.6,27.3,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",7,2,"26","Eucalyptus croajingolensis","A","unburnt","",3.7,256,113.6,NA,NA,NA,"canopy","mature","present",3,15,"<5cm","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",7,1,"25","Eucalyptus croajingolensis","A","burnt","deep",1.1,159,26.4,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",6,2,"22","Eucalyptus viminalis","A","burnt","deep",0.2,340,87.3,NA,NA,NA,"canopy","mature","present",1,0,">20cm","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",6,1,"21","Eucalyptus croajingolensis","A","burnt","light",3.5,172,28.9,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",6,4,"24","Eucalyptus viminalis","A","burnt","light",7,85,84.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",6,3,"23","Eucalyptus croajingolensis","A","burnt","medium",6.5,38,78.7,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",5,4,"d6","unknown","D","burnt","deep",2,85,31.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",5,4,"20","Eucalyptus viminalis","A","burnt","light",12.7,135,49.2,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",5,3,"19","Eucalyptus croajingolensis","A","burnt","deep",9.5,30,67.5,NA,NA,NA,"canopy","mature","present",1,12,"<5cm","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
"G3F4",5,2,"18","Eucalyptus croajingolensis","A","unburnt","",8.6,287,52.8,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","G3F4",1,2,5,837,9,5,"high",1,70,NA,NA,27.083797454834,8223,1.60883641242981,30,220,10.2559118270874,29.5,5.36833333969116,3.48698663711548,8.69950580596924,1,0.530941367149353,0.562496423721313,3,1,148.758815,-37.241425,"BRGR",0,1.5,26,3,4,255,8.5,4.57,0.068,4.3,4.9,0.39,241.8,5.51,0.94,5.43,2.18,2.05,0.54,0.12,1.12,0.5,9.98,1.762,52.7
